order_id,customer_id,created_at,fulfilled_at,store_id,subtotal,tax,fee,status
651,1711,8/16/2022 10:12,8/16/2022 10:41,17,4085,204.25,40.85,paid
652,1814,10/28/2022 0:48,10/28/2022 1:46,24,2206,110.3,22.06,failed
653,1210,8/10/2022 4:49,8/10/2022 6:24,1,1846,92.3,18.46,paid
654,1375,10/21/2022 11:11,10/21/2022 11:50,3,8714,435.7,87.14,paid
655,1189,8/29/2021 8:16,8/29/2021 9:09,20,8033,401.65,80.33,paid
656,1658,7/5/2021 19:51,7/5/2021 21:17,20,185,9.25,1.85,paid
657,1049,12/29/2022 13:48,12/29/2022 15:31,9,5137,256.85,51.37,paid
658,1749,1/14/2022 23:59,1/15/2022 0:01,23,8126,406.3,81.26,paid
659,1373,8/21/2021 0:55,8/21/2021 1:18,24,2807,140.35,28.07,paid
660,1482,7/24/2021 23:03,7/25/2021 0:09,22,2229,111.45,22.29,paid
661,1902,5/13/2021 18:29,5/13/2021 18:58,11,1820,91,18.2,failed
662,1761,1/13/2022 19:36,1/13/2022 20:16,8,2150,107.5,21.5,paid
663,1776,6/5/2021 8:04,6/5/2021 9:21,20,2586,129.3,25.86,paid
664,1924,9/15/2022 10:44,9/15/2022 12:30,2,2730,136.5,27.3,failed
665,1803,4/8/2022 19:06,4/8/2022 19:16,1,2161,108.05,21.61,paid
666,1709,5/31/2022 2:20,5/31/2022 2:39,19,8157,407.85,81.57,paid
667,1348,6/4/2021 11:43,6/4/2021 13:25,12,6835,341.75,68.35,paid
668,1250,2/7/2022 19:49,2/7/2022 19:57,21,1312,65.6,13.12,paid
669,1108,12/21/2022 4:04,12/21/2022 5:16,14,7931,396.55,79.31,failed
670,1460,1/31/2021 1:32,1/31/2021 1:42,21,4061,203.05,40.61,paid
671,1978,5/21/2022 7:12,5/21/2022 7:53,12,4973,248.65,49.73,paid
672,1179,1/15/2021 18:42,1/15/2021 19:54,22,653,32.65,6.53,paid
673,1871,10/25/2022 17:54,10/25/2022 19:22,13,5619,280.95,56.19,paid
674,1962,10/22/2021 17:36,10/22/2021 18:45,23,2058,102.9,20.58,paid
675,1625,5/19/2022 12:46,5/19/2022 13:03,11,8475,423.75,84.75,paid
676,1117,2/12/2021 15:15,2/12/2021 16:23,14,4716,235.8,47.16,failed
677,1320,7/6/2021 18:56,7/6/2021 19:04,10,1268,63.4,12.68,failed
678,1076,3/29/2021 13:54,3/29/2021 14:33,20,599,29.95,5.99,paid
679,1809,7/10/2022 11:37,7/10/2022 12:45,1,2633,131.65,26.33,paid
680,1958,5/28/2022 16:53,5/28/2022 17:20,10,8297,414.85,82.97,paid
681,1484,5/28/2022 11:56,5/28/2022 13:11,14,2100,105,21,paid
682,1323,8/24/2021 8:13,8/24/2021 8:25,20,9530,476.5,95.3,paid
683,1588,2/27/2021 6:17,2/27/2021 6:31,20,4876,243.8,48.76,paid
684,1779,6/3/2021 8:50,6/3/2021 10:23,3,6890,344.5,68.9,paid
685,1290,11/21/2021 11:06,11/21/2021 12:30,3,5919,295.95,59.19,paid
686,1280,3/5/2022 4:00,3/5/2022 5:22,5,1849,92.45,18.49,paid
687,1624,7/1/2022 16:13,7/1/2022 18:07,4,328,16.4,3.28,paid
688,1518,10/13/2021 5:44,10/13/2021 6:21,12,4115,205.75,41.15,paid
689,1244,4/2/2022 12:40,4/2/2022 13:29,11,108,5.4,1.08,paid
690,1800,3/19/2022 9:02,3/19/2022 9:27,14,2659,132.95,26.59,paid
691,1964,12/17/2022 9:26,12/17/2022 9:38,2,8784,439.2,87.84,paid
692,1057,3/14/2021 10:32,3/14/2021 11:31,6,1630,81.5,16.3,paid
693,1165,8/9/2021 12:08,8/9/2021 12:57,15,4255,212.75,42.55,paid
694,1276,10/29/2021 16:05,10/29/2021 16:24,17,641,32.05,6.41,paid
695,1005,2/1/2022 7:13,2/1/2022 7:51,5,612,30.6,6.12,failed
696,1121,5/10/2022 7:01,5/10/2022 7:53,9,3258,162.9,32.58,paid
697,1612,12/4/2021 6:10,12/4/2021 8:05,7,2157,107.85,21.57,paid
698,1661,6/21/2021 17:06,6/21/2021 18:14,2,9626,481.3,96.26,paid
699,1525,4/24/2021 10:12,4/24/2021 10:15,24,5124,256.2,51.24,paid
700,1559,7/7/2022 6:47,7/7/2022 7:57,12,776,38.8,7.76,paid
701,1740,11/16/2022 2:57,11/16/2022 3:01,2,9246,462.3,92.46,paid
702,1614,11/5/2022 9:51,11/5/2022 10:22,24,5226,261.3,52.26,paid
703,1463,10/23/2022 3:23,10/23/2022 4:39,2,6568,328.4,65.68,failed
704,1412,11/15/2022 9:26,11/15/2022 10:17,4,1262,63.1,12.62,failed
705,1662,1/19/2022 15:58,1/19/2022 17:40,25,212,10.6,2.12,paid
706,1346,9/16/2021 18:40,9/16/2021 18:55,9,1476,73.8,14.76,paid
707,1910,10/3/2022 5:34,10/3/2022 6:12,10,9759,487.95,97.59,failed
708,1690,1/14/2021 17:37,1/14/2021 18:49,8,3955,197.75,39.55,paid
709,1571,4/6/2021 10:26,4/6/2021 11:24,6,4126,206.3,41.26,paid
710,1463,11/5/2022 21:08,11/5/2022 21:54,14,1664,83.2,16.64,paid
711,1259,5/2/2021 16:54,5/2/2021 17:55,12,2889,144.45,28.89,failed
712,1836,7/27/2022 9:19,7/27/2022 9:44,11,8175,408.75,81.75,failed
713,1148,3/8/2021 11:04,3/8/2021 11:17,9,9412,470.6,94.12,paid
714,1150,1/30/2021 10:14,1/30/2021 11:24,5,9260,463,92.6,failed
715,1891,2/17/2022 7:18,2/17/2022 7:45,24,3420,171,34.2,failed
716,1048,7/3/2021 5:25,7/3/2021 7:02,2,286,14.3,2.86,paid
717,1459,5/16/2022 16:03,5/16/2022 17:01,15,620,31,6.2,paid
718,1023,5/23/2021 13:26,5/23/2021 14:06,21,6666,333.3,66.66,paid
719,1942,12/14/2022 7:01,12/14/2022 8:25,2,4666,233.3,46.66,paid
720,1684,9/5/2021 7:16,9/5/2021 8:56,7,6365,318.25,63.65,paid
721,1259,10/25/2021 4:52,10/25/2021 6:19,16,2334,116.7,23.34,paid
722,1192,8/25/2022 20:57,8/25/2022 21:54,23,3963,198.15,39.63,paid
723,1042,11/4/2022 16:49,11/4/2022 18:03,8,6907,345.35,69.07,paid
724,1089,1/15/2022 7:07,1/15/2022 8:42,14,4564,228.2,45.64,paid
725,1793,10/2/2021 20:46,10/2/2021 22:38,24,2079,103.95,20.79,paid
726,1728,3/22/2021 15:38,3/22/2021 16:02,21,3253,162.65,32.53,paid
727,1681,8/4/2021 23:33,8/5/2021 0:13,13,2100,105,21,paid
728,1014,5/11/2021 20:15,5/11/2021 20:16,24,9898,494.9,98.98,paid
729,1020,9/7/2021 23:25,9/8/2021 0:11,7,1071,53.55,10.71,paid
730,1523,12/10/2022 20:45,12/10/2022 22:45,9,7863,393.15,78.63,paid
731,1867,10/31/2021 5:14,10/31/2021 7:12,7,9049,452.45,90.49,paid
732,1034,5/1/2021 23:54,5/2/2021 0:01,15,8392,419.6,83.92,paid
733,1065,3/8/2022 15:56,3/8/2022 16:38,2,384,19.2,3.84,paid
734,1378,11/17/2022 15:38,11/17/2022 16:10,7,5458,272.9,54.58,failed
735,1246,9/16/2022 13:01,9/16/2022 14:50,15,2591,129.55,25.91,paid
736,1463,1/14/2021 19:55,1/14/2021 21:48,5,2418,120.9,24.18,paid
737,1067,8/2/2021 19:16,8/2/2021 20:33,10,9335,466.75,93.35,paid
738,1890,10/7/2022 20:58,10/7/2022 21:15,7,5784,289.2,57.84,paid
739,1997,10/18/2022 21:09,10/18/2022 21:46,19,8937,446.85,89.37,paid
740,1740,7/22/2021 23:43,7/23/2021 0:40,12,5967,298.35,59.67,paid
741,1840,8/28/2021 3:06,8/28/2021 4:48,19,5421,271.05,54.21,paid
742,1285,6/27/2021 4:29,6/27/2021 5:13,4,1060,53,10.6,failed
743,1842,12/3/2021 10:30,12/3/2021 11:29,11,4535,226.75,45.35,paid
744,1246,8/3/2022 0:10,8/3/2022 1:31,15,7511,375.55,75.11,failed
745,1391,4/29/2022 21:09,4/29/2022 23:00,5,961,48.05,9.61,paid
746,1209,8/12/2022 9:19,8/12/2022 11:01,6,3339,166.95,33.39,paid
747,1617,8/15/2021 13:33,8/15/2021 14:32,22,6372,318.6,63.72,paid
748,1315,11/15/2021 19:13,11/15/2021 20:01,24,8973,448.65,89.73,paid
749,1337,1/8/2021 3:22,1/8/2021 5:11,20,9587,479.35,95.87,paid
750,1283,1/26/2022 17:16,1/26/2022 18:42,4,6861,343.05,68.61,paid
751,1742,4/20/2021 19:40,4/20/2021 21:27,24,5202,260.1,52.02,paid
752,1986,8/7/2021 21:11,8/7/2021 21:43,25,1967,98.35,19.67,paid
753,1672,3/15/2022 2:19,3/15/2022 2:34,15,4376,218.8,43.76,paid
754,1284,8/16/2021 10:30,8/16/2021 10:34,7,5880,294,58.8,paid
755,1199,6/14/2021 2:03,6/14/2021 2:56,15,4956,247.8,49.56,paid
756,1796,5/1/2021 7:06,5/1/2021 8:34,21,8388,419.4,83.88,paid
757,1130,9/27/2021 10:27,9/27/2021 10:42,3,5707,285.35,57.07,paid
758,1292,5/25/2021 20:47,5/25/2021 20:59,13,4491,224.55,44.91,failed
759,1767,2/3/2021 19:04,2/3/2021 20:39,17,426,21.3,4.26,paid
760,1474,6/27/2022 18:22,6/27/2022 20:03,17,7090,354.5,70.9,failed
761,1495,7/29/2021 2:24,7/29/2021 2:48,8,1428,71.4,14.28,paid
762,1930,7/1/2021 16:37,7/1/2021 16:44,7,2525,126.25,25.25,paid
763,1198,3/30/2021 19:35,3/30/2021 20:38,16,2191,109.55,21.91,paid
764,1798,7/1/2021 4:07,7/1/2021 5:58,16,4642,232.1,46.42,paid
765,1122,7/15/2021 17:08,7/15/2021 17:51,6,2050,102.5,20.5,failed
766,1755,7/19/2021 7:38,7/19/2021 8:33,15,4607,230.35,46.07,paid
767,1700,5/25/2021 22:03,5/25/2021 22:31,2,8219,410.95,82.19,paid
768,1183,11/25/2022 4:04,11/25/2022 4:45,11,4778,238.9,47.78,failed
769,1813,3/27/2021 15:12,3/27/2021 15:17,6,4684,234.2,46.84,paid
770,1731,10/11/2021 2:43,10/11/2021 3:39,6,851,42.55,8.51,paid
771,1119,7/15/2022 17:57,7/15/2022 19:40,1,2375,118.75,23.75,paid
772,1870,12/22/2021 15:20,12/22/2021 16:27,14,8486,424.3,84.86,paid
773,1405,9/5/2021 16:16,9/5/2021 17:18,10,487,24.35,4.87,paid
774,1532,1/21/2022 19:01,1/21/2022 20:44,15,2476,123.8,24.76,paid
775,1996,6/13/2022 18:37,6/13/2022 20:31,19,2929,146.45,29.29,paid
776,1894,7/29/2021 11:09,7/29/2021 12:27,3,9563,478.15,95.63,paid
777,1836,3/15/2022 16:17,3/15/2022 16:37,16,7857,392.85,78.57,paid
778,1156,2/22/2021 0:36,2/22/2021 2:28,5,6178,308.9,61.78,failed
779,1658,5/11/2021 7:26,5/11/2021 8:48,7,2710,135.5,27.1,paid
780,1202,2/28/2021 15:33,2/28/2021 16:24,6,2560,128,25.6,failed
781,1859,1/6/2021 22:11,1/6/2021 23:42,14,4310,215.5,43.1,failed
782,1937,5/11/2021 11:28,5/11/2021 12:44,18,1367,68.35,13.67,paid
783,1501,2/21/2021 18:10,2/21/2021 20:05,7,3384,169.2,33.84,paid
784,1663,7/15/2022 9:23,7/15/2022 10:54,15,7854,392.7,78.54,paid
785,1938,12/15/2022 20:52,12/15/2022 21:02,19,7306,365.3,73.06,paid
786,1957,2/9/2022 3:15,2/9/2022 3:50,22,9142,457.1,91.42,paid
787,1598,10/15/2022 7:35,10/15/2022 7:58,25,4455,222.75,44.55,failed
788,1076,3/25/2021 14:30,3/25/2021 16:26,13,6235,311.75,62.35,paid
789,1715,1/4/2021 17:38,1/4/2021 19:07,14,4314,215.7,43.14,paid
790,1192,8/12/2021 15:11,8/12/2021 15:47,15,5973,298.65,59.73,paid
791,1230,8/30/2022 6:50,8/30/2022 6:55,19,8003,400.15,80.03,failed
792,1374,6/29/2021 23:28,6/30/2021 0:22,14,976,48.8,9.76,paid
793,1823,12/6/2022 21:27,12/6/2022 23:19,14,5112,255.6,51.12,paid
794,1638,7/7/2021 18:22,7/7/2021 20:10,2,3134,156.7,31.34,paid
795,1580,7/17/2022 0:57,7/17/2022 2:23,12,5966,298.3,59.66,paid
796,1470,1/10/2022 19:06,1/10/2022 19:56,3,5815,290.75,58.15,paid
797,1270,3/26/2021 8:04,3/26/2021 9:41,1,4700,235,47,paid
798,1374,2/9/2021 17:38,2/9/2021 18:22,4,1534,76.7,15.34,paid
799,1610,4/29/2021 23:53,4/30/2021 0:23,15,9638,481.9,96.38,failed
800,1885,5/16/2021 10:42,5/16/2021 10:54,11,4911,245.55,49.11,paid
801,1067,7/28/2021 0:16,7/28/2021 1:35,24,9605,480.25,96.05,failed
802,1587,7/3/2021 16:13,7/3/2021 17:55,13,2845,142.25,28.45,paid
803,1262,9/7/2022 1:18,9/7/2022 3:11,19,3026,151.3,30.26,failed
804,1198,10/22/2022 23:15,10/23/2022 1:10,14,7873,393.65,78.73,paid
805,1568,3/14/2022 18:14,3/14/2022 19:39,15,5776,288.8,57.76,paid
806,1108,1/30/2021 9:57,1/30/2021 10:49,17,1521,76.05,15.21,failed
807,1488,6/28/2021 0:30,6/28/2021 2:12,23,1574,78.7,15.74,paid
808,1671,12/29/2022 18:43,12/29/2022 18:59,10,6443,322.15,64.43,paid
809,1442,7/21/2021 2:57,7/21/2021 4:48,1,6471,323.55,64.71,paid
810,1706,8/4/2021 10:34,8/4/2021 11:42,9,5888,294.4,58.88,paid
811,1334,9/19/2021 1:27,9/19/2021 2:57,4,1660,83,16.6,paid
812,1414,10/18/2021 16:36,10/18/2021 17:51,19,8664,433.2,86.64,paid
813,1410,12/17/2022 2:20,12/17/2022 3:14,17,6002,300.1,60.02,paid
814,1007,3/30/2022 8:59,3/30/2022 9:10,19,8774,438.7,87.74,paid
815,1647,9/13/2021 2:55,9/13/2021 3:53,5,8248,412.4,82.48,paid
816,1850,2/22/2021 14:30,2/22/2021 16:08,8,6317,315.85,63.17,paid
817,1421,3/27/2022 4:47,3/27/2022 5:47,18,4639,231.95,46.39,paid
818,1219,9/15/2022 23:40,9/16/2022 0:21,18,5653,282.65,56.53,paid
819,1162,5/31/2022 4:44,5/31/2022 6:14,16,5031,251.55,50.31,paid
820,1716,11/23/2021 12:46,11/23/2021 13:36,12,2050,102.5,20.5,paid
821,1084,12/3/2021 5:17,12/3/2021 7:00,10,6039,301.95,60.39,paid
822,1400,10/31/2021 20:02,10/31/2021 21:37,24,8321,416.05,83.21,paid
823,1117,12/12/2021 18:39,12/12/2021 20:14,2,5985,299.25,59.85,paid
824,1569,8/4/2022 23:11,8/4/2022 23:54,2,3399,169.95,33.99,paid
825,1658,9/12/2022 22:48,9/12/2022 23:00,19,9682,484.1,96.82,paid
826,1496,1/1/2021 17:48,1/1/2021 18:39,23,3153,157.65,31.53,paid
827,1712,12/30/2022 10:20,12/30/2022 12:19,4,6296,314.8,62.96,paid
828,1206,11/15/2022 22:25,11/15/2022 22:27,11,8946,447.3,89.46,failed
829,1599,1/19/2022 18:27,1/19/2022 18:51,11,2113,105.65,21.13,paid
830,1297,4/2/2022 11:00,4/2/2022 11:15,1,8792,439.6,87.92,paid
831,1094,4/2/2022 21:54,4/2/2022 22:56,15,444,22.2,4.44,failed
832,1845,1/24/2022 4:34,1/24/2022 5:35,19,5865,293.25,58.65,paid
833,1839,3/27/2022 8:38,3/27/2022 10:37,14,1488,74.4,14.88,failed
834,1914,5/12/2022 10:09,5/12/2022 11:44,8,3755,187.75,37.55,paid
835,1670,11/3/2021 5:34,11/3/2021 6:28,18,2408,120.4,24.08,failed
836,1333,1/10/2021 21:01,1/10/2021 22:42,21,544,27.2,5.44,paid
837,1832,6/5/2022 14:54,6/5/2022 16:44,1,7811,390.55,78.11,paid
838,1009,8/27/2022 7:52,8/27/2022 8:00,2,2995,149.75,29.95,paid
839,1892,1/29/2022 4:23,1/29/2022 6:09,12,6053,302.65,60.53,paid
840,1196,3/6/2022 10:44,3/6/2022 12:16,1,8804,440.2,88.04,paid
841,1886,4/23/2021 5:01,4/23/2021 6:36,6,1722,86.1,17.22,paid
842,1921,1/14/2021 1:45,1/14/2021 3:32,18,1885,94.25,18.85,paid
843,1150,10/28/2022 7:21,10/28/2022 7:35,20,6566,328.3,65.66,failed
844,1312,11/16/2022 20:55,11/16/2022 22:51,5,6322,316.1,63.22,paid
845,1083,1/12/2021 20:48,1/12/2021 21:53,25,5954,297.7,59.54,paid
846,1601,3/11/2021 23:55,3/12/2021 0:41,17,1027,51.35,10.27,paid
847,1583,9/28/2022 10:19,9/28/2022 10:27,24,5216,260.8,52.16,paid
848,1981,8/20/2021 7:01,8/20/2021 7:06,23,7642,382.1,76.42,paid
849,1055,12/21/2022 6:58,12/21/2022 7:02,23,9173,458.65,91.73,paid
850,1812,4/28/2022 19:27,4/28/2022 21:02,15,6053,302.65,60.53,failed
851,1756,10/18/2021 15:09,10/18/2021 17:09,14,3152,157.6,31.52,paid
852,1377,10/7/2022 11:06,10/7/2022 13:01,5,7512,375.6,75.12,paid
853,1045,7/21/2021 4:13,7/21/2021 5:36,7,8927,446.35,89.27,failed
854,1054,3/10/2022 8:30,3/10/2022 9:23,22,5841,292.05,58.41,paid
855,1327,5/18/2022 20:27,5/18/2022 22:25,19,1940,97,19.4,paid
856,1433,6/24/2022 9:43,6/24/2022 10:50,13,1898,94.9,18.98,failed
857,1768,10/5/2022 11:24,10/5/2022 12:54,17,5529,276.45,55.29,paid
858,1723,4/26/2021 7:56,4/26/2021 9:51,7,8594,429.7,85.94,paid
859,1165,7/10/2022 13:21,7/10/2022 14:57,10,4415,220.75,44.15,paid
860,1032,7/16/2022 23:01,7/16/2022 23:17,3,6574,328.7,65.74,failed
861,1576,5/25/2021 3:15,5/25/2021 4:58,23,8068,403.4,80.68,paid
862,1454,5/19/2022 23:30,5/20/2022 0:12,5,2185,109.25,21.85,paid
863,1953,12/29/2022 10:52,12/29/2022 12:15,14,7797,389.85,77.97,paid
864,1131,10/14/2021 2:50,10/14/2021 3:40,16,1501,75.05,15.01,failed
865,1688,5/26/2022 14:05,5/26/2022 15:11,10,3170,158.5,31.7,paid
866,1770,9/6/2022 2:05,9/6/2022 3:42,8,9838,491.9,98.38,paid
867,1758,5/16/2022 17:34,5/16/2022 18:37,16,8060,403,80.6,paid
868,1097,8/9/2022 19:41,8/9/2022 20:18,11,8086,404.3,80.86,paid
869,1844,3/19/2021 0:16,3/19/2021 1:06,16,9068,453.4,90.68,paid
870,1370,12/7/2022 16:30,12/7/2022 17:22,17,7772,388.6,77.72,paid
871,1748,10/5/2021 4:40,10/5/2021 6:24,17,3616,180.8,36.16,paid
872,1843,10/7/2021 11:27,10/7/2021 11:48,4,1231,61.55,12.31,paid
873,1580,4/12/2022 9:22,4/12/2022 10:55,20,3291,164.55,32.91,failed
874,1364,6/11/2022 16:15,6/11/2022 16:35,17,8954,447.7,89.54,paid
875,1607,1/11/2022 5:43,1/11/2022 5:48,15,7079,353.95,70.79,failed
876,1995,9/2/2021 2:39,9/2/2021 3:02,23,3076,153.8,30.76,paid
877,1870,12/13/2022 9:01,12/13/2022 10:24,7,5784,289.2,57.84,failed
878,1579,9/25/2021 23:01,9/26/2021 0:56,14,5622,281.1,56.22,paid
879,1202,11/14/2022 13:57,11/14/2022 14:31,11,8481,424.05,84.81,paid
880,1111,10/15/2021 18:16,10/15/2021 18:52,19,4338,216.9,43.38,paid
881,1169,10/15/2021 8:16,10/15/2021 8:24,7,5789,289.45,57.89,paid
882,1677,10/15/2021 15:05,10/15/2021 15:47,15,3033,151.65,30.33,failed
883,1540,11/19/2021 13:58,11/19/2021 15:48,6,3766,188.3,37.66,paid
884,1947,7/11/2022 6:40,7/11/2022 6:47,22,5832,291.6,58.32,paid
885,1992,2/2/2021 19:10,2/2/2021 20:16,16,5718,285.9,57.18,paid
886,1799,9/19/2022 21:57,9/19/2022 23:50,2,9169,458.45,91.69,paid
887,1017,9/11/2022 7:52,9/11/2022 9:14,22,3094,154.7,30.94,failed
888,1517,8/16/2021 12:01,8/16/2021 13:54,21,8052,402.6,80.52,paid
889,1927,11/1/2021 5:33,11/1/2021 7:11,14,2205,110.25,22.05,paid
890,1842,8/4/2021 14:53,8/4/2021 15:29,7,1106,55.3,11.06,paid
891,1074,5/6/2022 10:20,5/6/2022 10:54,10,3374,168.7,33.74,paid
892,1680,10/14/2021 18:45,10/14/2021 19:28,3,1319,65.95,13.19,failed
893,1450,1/25/2021 10:38,1/25/2021 12:37,25,9277,463.85,92.77,paid
894,1035,6/25/2022 13:25,6/25/2022 15:09,4,2093,104.65,20.93,failed
895,1388,1/21/2022 5:59,1/21/2022 7:17,2,7899,394.95,78.99,paid
896,1222,3/17/2021 12:20,3/17/2021 13:51,5,3914,195.7,39.14,paid
897,1063,4/4/2021 4:35,4/4/2021 5:26,17,5789,289.45,57.89,failed
898,1930,7/22/2021 14:23,7/22/2021 15:54,21,843,42.15,8.43,paid
899,1894,9/6/2021 3:27,9/6/2021 4:03,10,4159,207.95,41.59,failed
900,1936,9/29/2021 13:16,9/29/2021 13:43,7,1720,86,17.2,paid
901,1698,1/27/2021 9:09,1/27/2021 10:31,19,8864,443.2,88.64,paid
902,1708,12/4/2021 1:34,12/4/2021 2:06,18,900,45,9,paid
903,1632,9/29/2021 1:36,9/29/2021 2:14,19,7666,383.3,76.66,paid
904,1519,2/26/2022 22:09,2/26/2022 23:34,20,5140,257,51.4,paid
905,1435,2/20/2021 3:43,2/20/2021 4:23,6,4045,202.25,40.45,failed
906,1608,10/4/2022 11:04,10/4/2022 11:07,1,5829,291.45,58.29,paid
907,1286,10/8/2022 18:04,10/8/2022 19:57,5,2649,132.45,26.49,paid
908,1475,6/7/2021 17:25,6/7/2021 17:39,25,8150,407.5,81.5,failed
909,1857,7/25/2021 17:03,7/25/2021 17:55,6,7275,363.75,72.75,paid
910,1928,11/29/2022 2:55,11/29/2022 4:21,18,3626,181.3,36.26,paid
911,1322,2/18/2021 8:15,2/18/2021 10:10,6,6402,320.1,64.02,paid
912,1892,1/6/2022 8:43,1/6/2022 9:13,25,8990,449.5,89.9,failed
913,1961,6/19/2022 15:50,6/19/2022 16:33,8,3776,188.8,37.76,paid
914,1330,6/3/2022 19:43,6/3/2022 20:35,21,8940,447,89.4,paid
915,1833,1/1/2022 5:04,1/1/2022 6:06,8,6257,312.85,62.57,paid
916,1811,3/17/2021 13:10,3/17/2021 13:56,8,1438,71.9,14.38,failed
917,1154,5/14/2022 16:58,5/14/2022 18:20,23,9895,494.75,98.95,failed
918,1774,12/4/2021 3:34,12/4/2021 4:16,20,2095,104.75,20.95,failed
919,1068,1/19/2022 9:26,1/19/2022 9:31,19,9478,473.9,94.78,paid
920,1450,12/28/2022 15:36,12/28/2022 16:49,9,8404,420.2,84.04,paid
921,1742,1/25/2022 4:47,1/25/2022 5:01,18,9737,486.85,97.37,failed
922,1018,8/10/2021 1:33,8/10/2021 2:34,24,9000,450,90,paid
923,1909,6/19/2022 23:02,6/20/2022 1:02,18,3125,156.25,31.25,paid
924,1701,6/6/2021 3:43,6/6/2021 5:22,2,1064,53.2,10.64,paid
925,1429,10/30/2021 10:32,10/30/2021 11:24,12,4756,237.8,47.56,paid
926,1737,9/2/2021 18:44,9/2/2021 19:56,3,1200,60,12,paid
927,1540,10/29/2021 19:01,10/29/2021 20:23,23,9521,476.05,95.21,paid
928,1594,4/6/2022 19:15,4/6/2022 20:18,12,6952,347.6,69.52,paid
929,1702,3/13/2021 13:23,3/13/2021 15:00,1,319,15.95,3.19,failed
930,1862,3/24/2021 16:05,3/24/2021 17:17,14,6590,329.5,65.9,paid
931,1161,9/27/2022 9:19,9/27/2022 9:38,2,6939,346.95,69.39,failed
932,1568,1/23/2021 11:20,1/23/2021 12:57,10,3989,199.45,39.89,paid
933,1438,2/15/2021 19:07,2/15/2021 20:01,25,8509,425.45,85.09,paid
934,1513,9/18/2021 23:06,9/18/2021 23:42,13,9281,464.05,92.81,paid
935,1056,12/20/2022 4:59,12/20/2022 5:24,21,5995,299.75,59.95,paid
936,1527,10/4/2022 23:34,10/5/2022 1:05,2,476,23.8,4.76,failed
937,1558,4/12/2022 20:56,4/12/2022 21:17,4,8801,440.05,88.01,failed
938,1636,7/29/2022 16:29,7/29/2022 16:46,18,2090,104.5,20.9,paid
939,1650,10/7/2021 20:33,10/7/2021 20:42,15,2630,131.5,26.3,paid
940,1296,3/27/2021 21:15,3/27/2021 23:15,11,5499,274.95,54.99,paid
941,1122,4/16/2021 10:32,4/16/2021 12:23,4,3485,174.25,34.85,paid
942,1471,12/4/2022 17:52,12/4/2022 19:24,14,5474,273.7,54.74,paid
943,1147,8/14/2022 22:32,8/14/2022 23:09,21,197,9.85,1.97,paid
944,1324,1/4/2022 1:02,1/4/2022 1:55,17,1310,65.5,13.1,paid
945,1364,2/25/2021 5:06,2/25/2021 6:58,6,5809,290.45,58.09,paid
946,1534,10/11/2021 18:02,10/11/2021 18:22,3,2688,134.4,26.88,paid
947,1981,3/5/2021 0:55,3/5/2021 2:36,12,9366,468.3,93.66,paid
948,1086,7/27/2022 16:52,7/27/2022 18:16,25,300,15,3,paid
949,1096,4/13/2021 16:53,4/13/2021 18:22,21,5580,279,55.8,paid
950,1392,5/1/2022 9:00,5/1/2022 10:46,23,9466,473.3,94.66,paid
951,1722,6/15/2022 16:04,6/15/2022 16:56,25,3117,155.85,31.17,paid
952,1436,8/23/2022 15:33,8/23/2022 16:48,17,150,7.5,1.5,paid
953,1573,5/17/2022 18:59,5/17/2022 19:40,17,9914,495.7,99.14,paid
954,1205,2/26/2021 23:45,2/27/2021 1:31,16,4465,223.25,44.65,paid
955,1674,3/8/2021 19:13,3/8/2021 20:13,23,9256,462.8,92.56,failed
956,1841,1/11/2022 15:35,1/11/2022 16:16,19,710,35.5,7.1,paid
957,1941,5/13/2022 4:36,5/13/2022 4:54,3,8122,406.1,81.22,paid
958,1378,12/22/2021 12:56,12/22/2021 14:55,18,2550,127.5,25.5,paid
959,1087,8/27/2022 1:58,8/27/2022 3:25,15,9884,494.2,98.84,failed
960,1474,6/12/2021 15:58,6/12/2021 16:56,5,7207,360.35,72.07,paid
961,1428,3/10/2021 0:12,3/10/2021 1:55,19,4207,210.35,42.07,paid
962,1541,4/21/2022 19:08,4/21/2022 20:06,5,2772,138.6,27.72,paid
963,1355,9/9/2021 4:55,9/9/2021 6:07,9,7221,361.05,72.21,failed
964,1967,6/3/2022 21:19,6/3/2022 21:59,8,9259,462.95,92.59,paid
965,1267,3/28/2022 14:47,3/28/2022 14:56,6,1147,57.35,11.47,failed
966,1384,12/23/2022 20:00,12/23/2022 21:11,3,5559,277.95,55.59,paid
967,1571,5/20/2021 9:21,5/20/2021 11:11,21,7823,391.15,78.23,paid
968,1332,5/3/2022 11:06,5/3/2022 11:37,3,6804,340.2,68.04,paid
969,1220,2/20/2022 23:30,2/21/2022 1:15,8,1170,58.5,11.7,paid
970,1029,11/11/2022 4:15,11/11/2022 5:08,6,6540,327,65.4,failed
971,1418,3/21/2021 11:07,3/21/2021 11:50,16,6004,300.2,60.04,paid
972,1433,9/17/2021 14:44,9/17/2021 14:56,19,8424,421.2,84.24,failed
973,1129,6/10/2022 8:16,6/10/2022 9:37,9,2575,128.75,25.75,paid
974,1474,11/14/2021 20:43,11/14/2021 22:12,13,6329,316.45,63.29,paid
975,1736,9/27/2021 13:18,9/27/2021 14:34,13,4080,204,40.8,paid
976,1952,9/14/2022 23:04,9/14/2022 23:36,24,1879,93.95,18.79,paid
